Price,price,returns
Ticker,,
Date,,
2022-04-13,419.49267578125,1.1453777686339928
2022-04-14,414.2691345214844,-1.245204400777078
2022-04-18,414.439453125,0.041113032404016536
2022-04-19,421.1296691894531,1.614280690220693
2022-04-20,420.8173828125,-0.07415444690804796
2022-04-21,414.52471923828125,-1.4953430707073556
2022-04-22,403.1504821777344,-2.7439225051398286
2022-04-25,405.4878234863281,0.5797689478052703
2022-04-26,393.7445068359375,-2.896096003431925
2022-04-27,394.8515930175781,0.2811686670975977
2022-04-28,404.8253479003906,2.5259502707308368
2022-04-29,389.8648376464844,-3.6955468158054616
2022-05-02,392.2115173339844,0.6019213483489105
2022-05-03,394.0094299316406,0.45840382502722044
2022-05-04,406.00823974609375,3.045310315678207
2022-05-05,391.5775451660156,-3.5542861369273426
2022-05-06,389.240234375,-0.5968960222233033
2022-05-09,376.77783203125,-3.2017251155345705
2022-05-10,377.64837646484375,0.23104980165646882
2022-05-11,371.6490783691406,-1.5885936414879898
2022-05-12,371.26104736328125,-0.10440790208928741
2022-05-13,380.1369934082031,2.390756075262779
2022-05-16,378.5946044921875,-0.40574554509599237
2022-05-17,386.3824768066406,2.0570478876472897
2022-05-18,370.80682373046875,-4.031148929139061
2022-05-19,368.5357360839844,-0.6124719129050327
2022-05-20,368.69659423828125,0.04364791214175323
2022-05-23,375.5949401855469,1.871008860691381
2022-05-24,372.7277526855469,-0.7633722378111885
2022-05-25,376.020751953125,0.8834864707153445
2022-05-26,383.5342102050781,1.9981498927723385
2022-05-27,392.9496765136719,2.45492215767642
2022-05-31,390.74481201171875,-0.5611060738146212
2022-06-01,387.5843200683594,-0.808837851765154
2022-06-02,394.96527099609375,1.9043471434635473
2022-06-03,388.4832458496094,-1.6411633180144825
2022-06-06,389.6661071777344,0.30448194118077865
2022-06-07,393.4038391113281,0.9592140206047928
2022-06-08,389.12664794921875,-1.0872265943746906
2022-06-09,379.8721008300781,-2.378286649838579
2022-06-10,368.85748291015625,-2.8995595875172864
2022-06-13,354.8526306152344,-3.796819352674774
2022-06-14,353.7833251953125,-0.3013378872429251
2022-06-15,358.8269348144531,1.4256210680241077
2022-06-16,346.95123291015625,-3.3095904326239434
2022-06-17,347.69921875,0.2155881774996926
2022-06-21,356.45208740234375,2.5173679376706337
2022-06-22,355.8057861328125,-0.1813150469229141
2022-06-23,359.2936096191406,0.9802604741864007
2022-06-24,370.7169494628906,3.179388538487782
2022-06-27,369.3008728027344,-0.38198325223810503
2022-06-28,361.75506591796875,-2.043268088563732
2022-06-29,361.46044921875,-0.08144093254676132
2022-06-30,358.5238952636719,-0.8124136296032147
2022-07-01,362.31573486328125,1.057625349300828
2022-07-05,363.0,0.1888587965899191
2022-07-06,364.2259826660156,0.3377362716296517
2022-07-07,369.6810607910156,1.4977180060221418
2022-07-08,369.376953125,-0.08226217090074872
2022-07-11,365.1573791503906,-1.1423490120081814
2022-07-12,361.9260559082031,-0.8849124861466051
2022-07-13,360.02532958984375,-0.5251697929262833
2022-07-14,359.1510925292969,-0.242826542661001
2022-07-15,366.0126953125,1.9105058917907591
2022-07-18,362.9905090332031,-0.825705315143932
2022-07-19,372.7981872558594,2.701910374675709
2022-07-20,375.1741638183594,0.6373358679636842
2022-07-21,378.99462890625,1.018317745819064
2022-07-22,375.4783020019531,-0.927803888526002
2022-07-25,375.9344482421875,0.12148404789367184
2022-07-26,371.4867248535156,-1.183111419948013
2022-07-27,381.13287353515625,2.596633482783073
2022-07-28,385.91326904296875,1.2542595613630692
2022-07-29,391.5393981933594,1.4578739840542143
2022-08-01,390.3799133300781,-0.29613491480841025
2022-08-02,387.8044738769531,-0.6597264267916847
2022-08-03,393.8773498535156,1.5659633618588353
2022-08-04,393.6111755371094,-0.06757796976780694
2022-08-05,392.9458923339844,-0.16902040502716487
2022-08-08,392.4897155761719,-0.11609149420113152
2022-08-09,390.93109130859375,-0.3971121294962021
2022-08-10,399.1422424316406,2.1004088202759785
2022-08-11,399.1422424316406,0.0
2022-08-12,405.89935302734375,1.6929079103573885
2022-08-15,407.572021484375,0.41208946123119095
2022-08-16,408.3703308105469,0.1958695111760722
2022-08-17,405.4716491699219,-0.7098169043945002
2022-08-18,406.650146484375,0.29064851189120056
2022-08-19,401.1855773925781,-1.3438010877507067
2022-08-22,392.8318786621094,-2.0822530024039887
2022-08-23,391.88153076171875,-0.2419222960283407
2022-08-24,393.135986328125,0.32011091820731696
2022-08-25,398.6861267089844,1.4117609615689197
2022-08-26,385.19097900390625,-3.3849052678295743
2022-08-29,382.64398193359375,-0.6612296780415194
2022-08-30,378.4433898925781,-1.0977807673307693
2022-08-31,375.56378173828125,-0.7609085615458255
2022-09-01,376.7422790527344,0.3137941867020544
2022-09-02,372.7697448730469,-1.054443422085749
2022-09-06,371.3632507324219,-0.3773090922665978
2022-09-07,378.03472900390625,1.7964831625979505
2022-09-08,380.50567626953125,0.653629700143088
2022-09-09,386.41693115234375,1.5535260710868526
2022-09-12,390.57000732421875,1.0747655801442324
2022-09-13,373.5870361328125,-4.348252777461326
2022-09-14,375.0125732421875,0.3815809895684419
2022-09-15,370.7549743652344,-1.1353216347238404
2022-09-16,367.926513671875,-0.7628921764844754
2022-09-19,370.7796936035156,0.7754754891584614
2022-09-20,366.52374267578125,-1.1478381910216995
2022-09-21,360.13018798828125,-1.7443766782539893
2022-09-22,357.10516357421875,-0.839980794434525
2022-09-23,351.1219482421875,-1.6754771261625057
2022-09-26,347.64837646484375,-0.9892778832919502
2022-09-27,346.7608642578125,-0.25529019178980317
2022-09-28,353.5838928222656,1.967646660201039
2022-09-29,346.1979675292969,-2.088874929798179
2022-09-30,340.84454345703125,-1.546347631810574
2022-10-03,349.84320068359375,2.640105995329489
2022-10-04,360.68365478515625,3.0986607944302635
2022-10-05,359.8439025878906,-0.23282236001679335
2022-10-06,356.1318359375,-1.0315769209077952
2022-10-07,346.1979675292969,-2.7893794953918416
2022-10-10,343.5545959472656,-0.7635433566800298
